"","duration","CSIDuration","ColorShapeProbe","StimulusColor","StimulusShape","ReactionTime","CorrectResp","Congruency","Switching","ITIDuration","CSI"
"1",1.19369,1.19369,"COLOR","green","triangle","1.52797",1,"INCONGRUENT","NOSWITCH",0,"LONG"
"2",1.19367,1.19367,"C","red","circle","0.83843",1,"INCONGRUENT","NOSWITCH",1.01134,"LONG"
"3",0.198930000000001,0.198930000000001,"SHAPE","green","triangle","0.82499",0,"INCONGRUENT","SWITCH",1.01132,"SHORT"
"4",0.215579999999999,0.215579999999999,"S","red","triangle","1.02472",1,"CONGRUENT","NOSWITCH",1.98954,"SHORT"
"5",1.19376,1.19376,"SHAPE","red","triangle","n/a",0,"CONGRUENT","NOSWITCH",2.00606,"LONG"
"6",1.19367,1.19367,"C","red","circle","0.89632",1,"INCONGRUENT","SWITCH",0.994729999999997,"LONG"
"7",1.1937,1.1937,"COLOR","green","circle","n/a",0,"CONGRUENT","NOSWITCH",0.99474,"LONG"
"8",1.1937,1.1937,"C","red","circle","1.22329",1,"INCONGRUENT","NOSWITCH",2.98433,"LONG"
"9",0.182319999999997,0.182319999999997,"COLOR","red","circle","0.83702",1,"INCONGRUENT","NOSWITCH",1.01137,"SHORT"
"10",0.215469999999996,0.215469999999996,"C","green","triangle","1.56194",1,"INCONGRUENT","NOSWITCH",0.99474,"SHORT"
"11",0.19894,0.19894,"COLOR","green","circle","0.72067",1,"CONGRUENT","NOSWITCH",2.00611,"SHORT"
"12",1.19367,1.19367,"SHAPE","green","triangle","0.95367",0,"INCONGRUENT","SWITCH",0.994759999999999,"LONG"
"13",0.21555,0.21555,"S","red","circle","1.25524",0,"INCONGRUENT","NOSWITCH",0.994690000000006,"SHORT"
"14",0.182400000000001,0.182400000000001,"COLOR","red","triangle","1.55184",0,"CONGRUENT","SWITCH",2.00606,"SHORT"
"15",0.182380000000002,0.182380000000002,"C","green","circle","1.50299",0,"CONGRUENT","NOSWITCH",1.01130999999999,"SHORT"
"16",1.21034,1.21034,"COLOR","red","circle","1.83288",1,"INCONGRUENT","NOSWITCH",0.994759999999999,"LONG"
"17",0.198910000000012,0.198910000000012,"C","red","triangle","1.23501",0,"CONGRUENT","NOSWITCH",0.994769999999988,"SHORT"
"18",0.199029999999993,0.199029999999993,"S","red","triangle","0.69555",0,"CONGRUENT","SWITCH",0.994690000000006,"SHORT"
"19",0.198899999999995,0.198899999999995,"SHAPE","red","triangle","1.0251",0,"CONGRUENT","NOSWITCH",0.99475000000001,"SHORT"
"20",0.198940000000007,0.198940000000007,"S","green","triangle","0.97735",0,"INCONGRUENT","NOSWITCH",1.01128,"SHORT"
