"","duration","CSIDuration","ColorShapeProbe","StimulusColor","StimulusShape","ReactionTime","CorrectResp","Congruency","Switching","ITIDuration","CSI"
"1",1.17481,1.17481,"COLOR","green","triangle","0.53041",1,"CONGRUENT","NOSWITCH",0,"LONG"
"2",1.19136,1.19136,"C","red","circle","0.50254",1,"CONGRUENT","NOSWITCH",0.9928,"LONG"
"3",0.18202,0.18202,"SHAPE","green","triangle","0.50022",1,"CONGRUENT","SWITCH",1.00936,"SHORT"
"4",0.215119999999999,0.215119999999999,"S","red","triangle","1.64177",1,"INCONGRUENT","NOSWITCH",1.98565,"SHORT"
"5",1.19138,1.19138,"SHAPE","red","triangle","0.48799",1,"INCONGRUENT","NOSWITCH",1.9856,"LONG"
"6",1.19133,1.19133,"C","red","circle","0.44754",0,"CONGRUENT","SWITCH",0.992820000000002,"LONG"
"7",1.19136,1.19136,"COLOR","green","circle","0.43378",1,"INCONGRUENT","NOSWITCH",0.992829999999998,"LONG"
"8",1.19139,1.19139,"C","red","circle","0.45986",1,"CONGRUENT","NOSWITCH",3.01153,"LONG"
"9",0.215070000000004,0.215070000000004,"COLOR","red","circle","0.90244",1,"CONGRUENT","NOSWITCH",0.992799999999995,"SHORT"
"10",0.198610000000002,0.198610000000002,"C","green","triangle","0.6649",1,"CONGRUENT","NOSWITCH",1.00936,"SHORT"
"11",0.182020000000001,0.182020000000001,"COLOR","green","circle","0.75311",1,"INCONGRUENT","NOSWITCH",2.00219,"SHORT"
"12",1.19139,1.19139,"SHAPE","green","triangle","0.45893",1,"CONGRUENT","SWITCH",0.992810000000006,"LONG"
"13",0.19858,0.19858,"S","red","circle","1.23297",1,"CONGRUENT","NOSWITCH",1.00942,"SHORT"
"14",0.215110000000003,0.215110000000003,"COLOR","red","triangle","1.13687",1,"INCONGRUENT","SWITCH",1.98562,"SHORT"
"15",0.198519999999995,0.198519999999995,"C","green","circle","0.77614",0,"INCONGRUENT","NOSWITCH",1.00935,"SHORT"
"16",1.20788,1.20788,"COLOR","red","circle","0.5402",1,"CONGRUENT","NOSWITCH",0.992719999999998,"LONG"
"17",0.21508,0.21508,"C","red","triangle","1.5222",1,"INCONGRUENT","NOSWITCH",0.99278000000001,"SHORT"
"18",0.198570000000004,0.198570000000004,"S","red","triangle","0.74929",1,"INCONGRUENT","SWITCH",1.00935,"SHORT"
"19",0.198499999999996,0.198499999999996,"SHAPE","red","triangle","1.56619",1,"INCONGRUENT","NOSWITCH",0.992829999999998,"SHORT"
"20",0.215209999999999,0.215209999999999,"S","green","triangle","0.84551",1,"CONGRUENT","NOSWITCH",0.992769999999993,"SHORT"
