"","duration","CSIDuration","ColorShapeProbe","StimulusColor","StimulusShape","ReactionTime","CorrectResp","Congruency","Switching","ITIDuration","CSI"
"1",1.20796,1.20796,"COLOR","green","circle","0.7463",0,"INCONGRUENT","NOSWITCH",0,"LONG"
"2",1.19134,1.19134,"SHAPE","red","circle","1.14861",0,"CONGRUENT","SWITCH",1.00934,"LONG"
"3",1.19134,1.19134,"S","green","circle","1.15376",1,"INCONGRUENT","NOSWITCH",1.00934,"LONG"
"4",1.19147,1.19147,"SHAPE","red","circle","0.81426",1,"CONGRUENT","NOSWITCH",1.00936,"LONG"
"5",1.19136,1.19136,"S","green","triangle","0.63843",1,"CONGRUENT","NOSWITCH",2.00222,"LONG"
"6",1.19126,1.19126,"SHAPE","red","circle","0.43109",1,"CONGRUENT","NOSWITCH",1.00943,"LONG"
"7",0.182019999999998,0.182019999999998,"S","red","triangle","0.93597",0,"INCONGRUENT","NOSWITCH",1.00936,"SHORT"
"8",1.19134,1.19134,"C","red","circle","0.73108",1,"CONGRUENT","SWITCH",0.992849999999997,"LONG"
"9",0.198509999999999,0.198509999999999,"COLOR","green","circle","1.60017",1,"INCONGRUENT","NOSWITCH",2.00227,"SHORT"
"10",0.215159999999997,0.215159999999997,"C","green","triangle","0.70312",1,"CONGRUENT","NOSWITCH",0.992809999999999,"SHORT"
"11",0.198550000000004,0.198550000000004,"SHAPE","red","triangle","0.94027",0,"INCONGRUENT","SWITCH",1.00938,"SHORT"
"12",0.198619999999998,0.198619999999998,"C","red","triangle","1.87473",1,"INCONGRUENT","SWITCH",1.00934,"SHORT"
"13",1.19137,1.19137,"COLOR","red","circle","0.99432",1,"CONGRUENT","NOSWITCH",1.00937,"LONG"
"14",1.19137,1.19137,"C","red","triangle","0.82559",1,"INCONGRUENT","NOSWITCH",1.00936,"LONG"
"15",1.20796,1.20796,"S","red","triangle","1.2671",1,"INCONGRUENT","SWITCH",1.98564,"LONG"
"16",1.19141,1.19141,"SHAPE","red","triangle","1.09376",1,"INCONGRUENT","NOSWITCH",1.00931,"LONG"
"17",1.20790000000001,1.20790000000001,"S","red","circle","0.43306",1,"CONGRUENT","NOSWITCH",0.992760000000004,"LONG"
"18",0.215019999999996,0.215019999999996,"COLOR","green","triangle","n/a",0,"CONGRUENT","SWITCH",1.98569000000001,"SHORT"
"19",1.19141999999999,1.19141999999999,"S","green","circle","1.28189",0,"INCONGRUENT","SWITCH",0.992779999999996,"LONG"
"20",0.198530000000005,0.198530000000005,"SHAPE","red","circle","1.3058",1,"CONGRUENT","NOSWITCH",2.00216999999999,"SHORT"
"21",0.198509999999999,0.198509999999999,"S","red","triangle","0.83692",1,"INCONGRUENT","NOSWITCH",1.00935,"SHORT"
"22",0.215130000000002,0.215130000000002,"SHAPE","green","circle","1.07648",1,"INCONGRUENT","NOSWITCH",1.98559,"SHORT"
"23",0.198589999999996,0.198589999999996,"COLOR","red","triangle","0.84298",1,"INCONGRUENT","SWITCH",3.01155,"SHORT"
"24",1.19132999999999,1.19132999999999,"S","red","circle","1.53992",1,"CONGRUENT","SWITCH",1.00934000000001,"LONG"
"25",0.198569999999989,0.198569999999989,"SHAPE","red","triangle","0.99121",1,"INCONGRUENT","NOSWITCH",3.01143,"SHORT"
"26",1.19139,1.19139,"COLOR","green","triangle","0.48472",1,"CONGRUENT","SWITCH",0.992840000000001,"LONG"
"27",0.21511000000001,0.21511000000001,"C","red","triangle","1.01465",1,"INCONGRUENT","NOSWITCH",1.98558,"SHORT"
"28",1.20784999999999,1.20784999999999,"COLOR","green","circle","0.4174",1,"INCONGRUENT","NOSWITCH",2.00223000000001,"LONG"
"29",0.198629999999994,0.198629999999994,"C","red","circle","1.28155",1,"CONGRUENT","NOSWITCH",1.00938000000001,"SHORT"
"30",0.198599999999999,0.198599999999999,"S","red","circle","1.19315",1,"CONGRUENT","SWITCH",2.00211,"SHORT"
"31",1.20790000000001,1.20790000000001,"SHAPE","green","triangle","0.70533",1,"CONGRUENT","NOSWITCH",1.98564,"LONG"
"32",1.19140000000002,1.19140000000002,"C","red","triangle","0.45859",1,"INCONGRUENT","SWITCH",1.00934999999998,"LONG"
"33",0.215090000000004,0.215090000000004,"COLOR","green","triangle","1.29244",1,"CONGRUENT","NOSWITCH",1.98563999999999,"SHORT"
"34",1.19136,1.19136,"C","red","circle","n/a",0,"CONGRUENT","NOSWITCH",2.99507,"LONG"
"35",0.198579999999993,0.198579999999993,"COLOR","green","circle","0.56511",1,"INCONGRUENT","NOSWITCH",0.992829999999998,"SHORT"
"36",1.19138000000001,1.19138000000001,"C","green","triangle","1.11762",1,"CONGRUENT","NOSWITCH",2.00223,"LONG"
"37",1.19137000000001,1.19137000000001,"SHAPE","green","circle","0.56977",1,"INCONGRUENT","SWITCH",2.00214,"LONG"
"38",1.19135,1.19135,"S","green","triangle","1.19666",1,"CONGRUENT","NOSWITCH",1.00934000000001,"LONG"
"39",0.18201000000002,0.18201000000002,"SHAPE","red","circle","1.11518",1,"CONGRUENT","NOSWITCH",1.00939,"SHORT"
"40",0.198540000000008,0.198540000000008,"S","green","circle","1.23629",1,"INCONGRUENT","NOSWITCH",0.992770000000007,"SHORT"
"41",1.20792,1.20792,"C","green","circle","1.1323",1,"INCONGRUENT","SWITCH",0.992880000000014,"LONG"
"42",0.215120000000013,0.215120000000013,"COLOR","red","circle","0.85593",1,"CONGRUENT","NOSWITCH",1.9855,"SHORT"
"43",1.19139000000001,1.19139000000001,"C","red","circle","0.47145",1,"CONGRUENT","NOSWITCH",2.01866000000001,"LONG"
"44",1.19131999999999,1.19131999999999,"COLOR","green","triangle","0.3504",1,"CONGRUENT","NOSWITCH",2.00227000000001,"LONG"
"45",1.20791,1.20791,"C","red","triangle","0.48513",1,"INCONGRUENT","NOSWITCH",2.99499,"LONG"
