"duration" "CSIDuration" "ColorShapeProbe" "StimulusColor" "StimulusShape" "ReactionTime" "CorrectResp" "Congruency" "Switching" "ITIDuration"
"1" 1.19382 1.19382 "COLOR" "green" "circle" "0.85238" 1 "CONGRUENT" "NOSWITCH" 0
"2" 1.19371 1.19371 "SHAPE" "red" "circle" "1.19434" 1 "INCONGRUENT" "SWITCH" 1.01133
"3" 1.19372 1.19372 "S" "green" "circle" "0.9026" 1 "CONGRUENT" "NOSWITCH" 0.99482
"4" 1.21034 1.21034 "SHAPE" "red" "circle" "0.68862" 1 "INCONGRUENT" "NOSWITCH" 0.99474
"5" 1.19372 1.19372 "S" "green" "triangle" "0.62866" 1 "INCONGRUENT" "NOSWITCH" 2.00604
"6" 1.2103 1.2103 "SHAPE" "red" "circle" "0.85318" 1 "INCONGRUENT" "NOSWITCH" 0.994680000000002
"7" 0.215489999999999 0.215489999999999 "S" "red" "triangle" "0.85206" 1 "CONGRUENT" "NOSWITCH" 0.994720000000001
"8" 1.1937 1.1937 "C" "red" "circle" "0.54662" 1 "INCONGRUENT" "SWITCH" 1.01129
"9" 0.215599999999995 0.215599999999995 "COLOR" "green" "circle" "1.21697" 1 "CONGRUENT" "NOSWITCH" 1.98951
"10" 0.215490000000003 0.215490000000003 "C" "green" "triangle" "1.16815" 1 "INCONGRUENT" "NOSWITCH" 0.994810000000001
"11" 0.215510000000002 0.215510000000002 "SHAPE" "red" "triangle" "1.00473" 1 "CONGRUENT" "SWITCH" 0.99474
"12" 0.215429999999998 0.215429999999998 "C" "red" "triangle" "1.73292" 1 "CONGRUENT" "SWITCH" 0.994759999999999
"13" 1.21036 1.21036 "COLOR" "red" "circle" "0.88698" 1 "INCONGRUENT" "NOSWITCH" 0.994729999999997
"14" 1.19371 1.19371 "C" "red" "triangle" "0.98089" 1 "CONGRUENT" "NOSWITCH" 1.01135
"15" 1.21028 1.21028 "S" "red" "triangle" "0.54626" 1 "CONGRUENT" "SWITCH" 2.00606
"16" 1.2103 1.2103 "SHAPE" "red" "triangle" "0.92186" 1 "CONGRUENT" "NOSWITCH" 0.994719999999994
"17" 1.19378 1.19378 "S" "red" "circle" "0.95873" 1 "INCONGRUENT" "NOSWITCH" 1.01132
"18" 0.215460000000007 0.215460000000007 "COLOR" "green" "triangle" "0.9318" 1 "INCONGRUENT" "SWITCH" 1.98948999999999
"19" 1.21032 1.21032 "S" "green" "circle" "0.7116" 1 "CONGRUENT" "SWITCH" 0.994730000000004
"20" 0.21557 0.21557 "SHAPE" "red" "circle" "1.11017" 1 "INCONGRUENT" "NOSWITCH" 2.00615000000001
"21" 0.215419999999995 0.215419999999995 "S" "red" "triangle" "1.19121" 1 "CONGRUENT" "NOSWITCH" 0.99485
"22" 0.21557 0.21557 "SHAPE" "green" "circle" "1.02755" 1 "CONGRUENT" "NOSWITCH" 1.98952
"23" 0.198970000000003 0.198970000000003 "COLOR" "red" "triangle" "1.90515" 1 "CONGRUENT" "SWITCH" 3.00092000000001
"24" 1.19372 1.19372 "S" "red" "circle" "0.53389" 1 "INCONGRUENT" "SWITCH" 0.994749999999996
"25" 0.198979999999992 0.198979999999992 "SHAPE" "red" "triangle" "0.65318" 1 "CONGRUENT" "NOSWITCH" 3.00080000000001
"26" 1.21026999999999 1.21026999999999 "COLOR" "green" "triangle" "0.47641" 1 "INCONGRUENT" "SWITCH" 0.994820000000004
"27" 0.215500000000006 0.215500000000006 "C" "red" "triangle" "0.72205" 1 "CONGRUENT" "NOSWITCH" 1.98957
"28" 1.19373 1.19373 "COLOR" "green" "circle" "0.48763" 1 "CONGRUENT" "NOSWITCH" 2.006
"29" 0.199040000000011 0.199040000000011 "C" "red" "circle" "1.14315" 1 "INCONGRUENT" "NOSWITCH" 0.994689999999991
"30" 0.199029999999993 0.199029999999993 "S" "red" "circle" "0.9093" 1 "INCONGRUENT" "SWITCH" 2.00612000000001
"31" 1.19369999999999 1.19369999999999 "SHAPE" "green" "triangle" "0.5589" 1 "INCONGRUENT" "NOSWITCH" 2.00608
"32" 1.21026999999998 1.21026999999998 "C" "red" "triangle" "0.46538" 1 "CONGRUENT" "SWITCH" 0.99478000000002
"33" 0.198970000000003 0.198970000000003 "COLOR" "green" "triangle" "0.76951" 1 "INCONGRUENT" "NOSWITCH" 2.00605999999999
"34" 1.19370000000001 1.19370000000001 "C" "red" "circle" "0.44121" 1 "INCONGRUENT" "NOSWITCH" 3.00075000000001
"35" 0.198970000000003 0.198970000000003 "COLOR" "green" "circle" "0.69887" 1 "CONGRUENT" "NOSWITCH" 0.994749999999982
"36" 1.21034999999998 1.21034999999998 "C" "green" "triangle" "0.80097" 1 "INCONGRUENT" "NOSWITCH" 1.98944
"37" 1.19367 1.19367 "SHAPE" "green" "circle" "0.55681" 1 "CONGRUENT" "SWITCH" 1.98957999999999
"38" 1.21019999999999 1.21019999999999 "S" "green" "triangle" "0.85135" 1 "INCONGRUENT" "NOSWITCH" 0.994740000000007
"39" 0.198970000000003 0.198970000000003 "SHAPE" "red" "circle" "1.23971" 1 "INCONGRUENT" "NOSWITCH" 0.994760000000014
"40" 0.198980000000006 0.198980000000006 "S" "green" "circle" "1.05021" 1 "CONGRUENT" "NOSWITCH" 1.01134000000002
"41" 1.19362999999998 1.19362999999998 "C" "green" "circle" "0.52386" 1 "CONGRUENT" "SWITCH" 1.01139000000001
"42" 0.182420000000008 0.182420000000008 "COLOR" "red" "circle" "0.56922" 1 "INCONGRUENT" "NOSWITCH" 2.00606999999999
