"duration" "CSIDuration" "ColorShapeProbe" "StimulusColor" "StimulusShape" "ReactionTime" "CorrectResp" "Congruency" "Switching" "ITIDuration"
"1" 1.19141 1.19141 "COLOR" "green" "circle" 1.11601 1 "INCONGRUENT" "NOSWITCH" 0
"2" 1.19133 1.19133 "SHAPE" "red" "circle" 0.78085 1 "CONGRUENT" "SWITCH" 1.00938
"3" 1.19138 1.19138 "S" "green" "circle" 1.44186 1 "INCONGRUENT" "NOSWITCH" 1.00935
"4" 1.20789 1.20789 "SHAPE" "red" "circle" 0.8062 1 "CONGRUENT" "NOSWITCH" 0.992889999999999
"5" 1.19137 1.19137 "S" "green" "triangle" 0.97556 1 "CONGRUENT" "NOSWITCH" 2.00223
"6" 1.1914 1.1914 "SHAPE" "red" "circle" 1.01009 1 "CONGRUENT" "NOSWITCH" 1.00933
"7" 0.198560000000001 0.198560000000001 "S" "red" "triangle" 0.96125 1 "INCONGRUENT" "NOSWITCH" 0.992820000000002
"8" 1.19133 1.19133 "C" "red" "circle" 0.6015 1 "CONGRUENT" "SWITCH" 1.00935
"9" 0.198659999999997 0.198659999999997 "COLOR" "green" "circle" 0.92466 1 "INCONGRUENT" "NOSWITCH" 2.00215
"10" 0.19858 0.19858 "C" "green" "triangle" 0.76785 1 "CONGRUENT" "NOSWITCH" 1.00939
"11" 0.198569999999997 0.198569999999997 "SHAPE" "red" "triangle" 1.11305 1 "INCONGRUENT" "SWITCH" 1.00931000000001
"12" 0.198569999999997 0.198569999999997 "C" "red" "triangle" 0.9628 1 "INCONGRUENT" "SWITCH" 0.992850000000004
"13" 1.19136 1.19136 "COLOR" "red" "circle" 0.49367 1 "CONGRUENT" "NOSWITCH" 1.00933
"14" 1.19135 1.19135 "C" "red" "triangle" 0.58868 1 "INCONGRUENT" "NOSWITCH" 1.0094
"15" 1.19135 1.19135 "S" "red" "triangle" 0.91011 1 "INCONGRUENT" "SWITCH" 2.01876
"16" 1.20794 1.20794 "SHAPE" "red" "triangle" 0.601 1 "INCONGRUENT" "NOSWITCH" 0.992849999999997
"17" 1.20791 1.20791 "S" "red" "circle" 1.16324 1 "CONGRUENT" "NOSWITCH" 0.992810000000006
"18" 0.198570000000004 0.198570000000004 "COLOR" "green" "triangle" 1.03339 1 "CONGRUENT" "SWITCH" 2.00215
"19" 1.19139 1.19139 "S" "green" "circle" 1.08013 1 "INCONGRUENT" "SWITCH" 1.00938000000001
"20" 0.198560000000001 0.198560000000001 "SHAPE" "red" "circle" 0.91521 1 "CONGRUENT" "NOSWITCH" 2.00214
"21" 0.198619999999991 0.198619999999991 "S" "red" "triangle" 1.02125 1 "INCONGRUENT" "NOSWITCH" 1.00931
"22" 0.19859000000001 0.19859000000001 "SHAPE" "green" "circle" 0.86543 1 "INCONGRUENT" "NOSWITCH" 2.00216
"23" 0.198610000000002 0.198610000000002 "COLOR" "red" "triangle" 0.85312 1 "INCONGRUENT" "SWITCH" 2.99493
"24" 1.19136999999999 1.19136999999999 "S" "red" "circle" 0.6497 1 "CONGRUENT" "SWITCH" 1.00925000000001
"25" 0.198499999999996 0.198499999999996 "SHAPE" "red" "triangle" 0.91364 1 "INCONGRUENT" "NOSWITCH" 2.99498
"26" 1.20791 1.20791 "COLOR" "green" "triangle" 0.69669 1 "CONGRUENT" "SWITCH" 0.992830000000012
"27" 0.198579999999993 0.198579999999993 "C" "red" "triangle" 1.17509 1 "INCONGRUENT" "NOSWITCH" 2.0022
"28" 1.20792 1.20792 "COLOR" "green" "circle" 0.5419 1 "INCONGRUENT" "NOSWITCH" 2.00207
"29" 0.198589999999996 0.198589999999996 "C" "red" "circle" 0.89067 1 "CONGRUENT" "NOSWITCH" 0.992829999999998
"30" 0.198619999999991 0.198619999999991 "S" "red" "circle" 0.80592 1 "CONGRUENT" "SWITCH" 2.00211
"31" 1.19140999999999 1.19140999999999 "SHAPE" "green" "triangle" 0.67398 1 "CONGRUENT" "NOSWITCH" 2.00218000000001
"32" 1.19138000000001 1.19138000000001 "C" "red" "triangle" 1.25741 1 "INCONGRUENT" "SWITCH" 1.00928999999999
"33" 0.198480000000018 0.198480000000018 "COLOR" "green" "triangle" 0.70822 1 "CONGRUENT" "NOSWITCH" 2.00225999999998
"34" 1.20786000000001 1.20786000000001 "C" "red" "circle" 0.50648 1 "CONGRUENT" "NOSWITCH" 2.99504999999999
"35" 0.198550000000012 0.198550000000012 "COLOR" "green" "circle" 1.04518 1 "INCONGRUENT" "NOSWITCH" 1.0094
"36" 1.19137000000001 1.19137000000001 "C" "green" "triangle" 0.62654 1 "CONGRUENT" "NOSWITCH" 2.00217999999998
"37" 1.19141999999999 1.19141999999999 "SHAPE" "green" "circle" 0.61535 1 "INCONGRUENT" "SWITCH" 2.00212000000002
"38" 1.19138000000001 1.19138000000001 "S" "green" "triangle" 0.81809 1 "CONGRUENT" "NOSWITCH" 1.00939
"39" 0.198550000000012 0.198550000000012 "SHAPE" "red" "circle" 1.14336 1 "CONGRUENT" "NOSWITCH" 1.00937999999999
"40" 0.198560000000015 0.198560000000015 "S" "green" "circle" 1.09219 1 "INCONGRUENT" "NOSWITCH" 1.00936999999999
"41" 1.20788000000002 1.20788000000002 "C" "green" "circle" 0.71124 1 "INCONGRUENT" "SWITCH" 0.992850000000004
"42" 0.198540000000008 0.198540000000008 "COLOR" "red" "circle" 0.69823 1 "CONGRUENT" "NOSWITCH" 2.00223
"43" 1.19137000000001 1.19137000000001 "C" "red" "circle" 0.6134 1 "CONGRUENT" "NOSWITCH" 2.00217999999998
"44" 1.19137000000001 1.19137000000001 "COLOR" "green" "triangle" 1.45201 1 "CONGRUENT" "NOSWITCH" 2.00217000000001
"45" 1.20797000000002 1.20797000000002 "C" "red" "triangle" 0.88841 1 "INCONGRUENT" "NOSWITCH" 2.995
"46" 1.20792 1.20792 "COLOR" "green" "circle" 0.57986 1 "INCONGRUENT" "NOSWITCH" 0.992850000000004
"47" 0.198550000000012 0.198550000000012 "C" "green" "triangle" 0.68666 1 "CONGRUENT" "NOSWITCH" 2.00220999999999
"48" 1.2079 1.2079 "SHAPE" "green" "triangle" 0.61533 1 "CONGRUENT" "SWITCH" 2.00215
"49" 0.198569999999989 0.198569999999989 "S" "green" "triangle" 1.17846 1 "CONGRUENT" "NOSWITCH" 2.00209000000001
"50" 1.19141999999999 1.19141999999999 "C" "green" "circle" 0.52982 1 "INCONGRUENT" "SWITCH" 0.992800000000017
"51" 1.19136 1.19136 "COLOR" "green" "circle" 0.88955 1 "INCONGRUENT" "NOSWITCH" 1.00931
"52" 1.19136999999998 1.19136999999998 "C" "green" "triangle" 0.60389 1 "CONGRUENT" "NOSWITCH" 1.00936000000002
"53" 0.198589999999996 0.198589999999996 "COLOR" "green" "triangle" 0.86472 1 "CONGRUENT" "NOSWITCH" 2.00217999999998
"54" 0.198550000000012 0.198550000000012 "C" "red" "triangle" 0.63839 1 "INCONGRUENT" "NOSWITCH" 2.00214
"55" 0.198710000000005 0.198710000000005 "COLOR" "red" "triangle" 0.67372 1 "INCONGRUENT" "NOSWITCH" 1.0093
"56" 1.20794000000001 1.20794000000001 "C" "red" "triangle" 0.71051 1 "INCONGRUENT" "NOSWITCH" 0.992829999999998
"57" 1.20791 1.20791 "COLOR" "red" "circle" 0.62812 1 "CONGRUENT" "NOSWITCH" 0.99281000000002
"58" 0.198550000000012 0.198550000000012 "SHAPE" "green" "circle" 0.9386 1 "INCONGRUENT" "SWITCH" 4.00426999999999
"59" 1.19141000000002 1.19141000000002 "COLOR" "red" "circle" 0.60457 1 "CONGRUENT" "SWITCH" 0.992819999999995
"60" 0.198569999999989 0.198569999999989 "C" "green" "circle" 1.16443 1 "INCONGRUENT" "NOSWITCH" 1.00936999999999
"61" 0.198589999999967 0.198589999999967 "SHAPE" "green" "triangle" 1.1665 1 "CONGRUENT" "SWITCH" 1.00941
"62" 0.198689999999999 0.198689999999999 "S" "green" "triangle" 1.33165 1 "CONGRUENT" "NOSWITCH" 0.992779999999982
"63" 1.20786000000004 1.20786000000004 "SHAPE" "red" "triangle" 0.5804 1 "INCONGRUENT" "NOSWITCH" 2.00221999999997
"64" 0.198480000000018 0.198480000000018 "S" "red" "triangle" 1.0581 1 "INCONGRUENT" "NOSWITCH" 0.99281000000002
"65" 1.19141000000002 1.19141000000002 "SHAPE" "red" "triangle" 0.65187 1 "INCONGRUENT" "NOSWITCH" 2.00209999999998
"66" 0.198519999999974 0.198519999999974 "COLOR" "green" "circle" 1.15316 1 "INCONGRUENT" "SWITCH" 1.00938000000002
"67" 0.198590000000024 0.198590000000024 "C" "red" "triangle" 0.91342 1 "INCONGRUENT" "NOSWITCH" 0.992779999999982
"68" 0.198579999999993 0.198579999999993 "S" "red" "triangle" 1.37791 1 "INCONGRUENT" "SWITCH" 2.00215000000003
"69" 1.19140000000004 1.19140000000004 "SHAPE" "red" "triangle" 1.07175 1 "INCONGRUENT" "NOSWITCH" 2.00212999999997
"70" 0.198549999999955 0.198549999999955 "S" "red" "circle" 1.1059 1 "CONGRUENT" "NOSWITCH" 2.995
"71" 0.198549999999955 0.198549999999955 "SHAPE" "green" "circle" 1.0924 1 "INCONGRUENT" "NOSWITCH" 1.00933000000003
"72" 1.19130999999999 1.19130999999999 "S" "green" "circle" 0.75703 1 "INCONGRUENT" "NOSWITCH" 2.00225999999998
"73" 0.198549999999955 0.198549999999955 "SHAPE" "red" "circle" 1.08119 1 "CONGRUENT" "NOSWITCH" 2.00215000000003
"74" 0.198639999999955 0.198639999999955 "S" "green" "triangle" 1.28676 1 "CONGRUENT" "NOSWITCH" 0.992790000000014
"75" 1.19132999999999 1.19132999999999 "SHAPE" "green" "triangle" 1.13872 1 "CONGRUENT" "NOSWITCH" 1.00941
"76" 0.198509999999999 0.198509999999999 "S" "green" "circle" 0.98476 1 "INCONGRUENT" "NOSWITCH" 2.00216
"77" 0.198590000000024 0.198590000000024 "SHAPE" "green" "triangle" 0.86657 1 "CONGRUENT" "NOSWITCH" 0.992819999999995
"78" 1.20792999999998 1.20792999999998 "S" "green" "circle" 0.89858 1 "INCONGRUENT" "NOSWITCH" 2.00216
"79" 1.19131999999996 1.19131999999996 "SHAPE" "green" "circle" 0.71155 1 "INCONGRUENT" "NOSWITCH" 1.00943000000001
"80" 0.198530000000005 0.198530000000005 "S" "red" "triangle" 1.04586 1 "INCONGRUENT" "NOSWITCH" 1.98559
"81" 0.198509999999999 0.198509999999999 "SHAPE" "green" "triangle" 1.15461 1 "CONGRUENT" "NOSWITCH" 0.992840000000001
"82" 1.19144 1.19144 "S" "red" "circle" 1.5481 1 "CONGRUENT" "NOSWITCH" 2.00216
"83" 0.198679999999968 0.198679999999968 "COLOR" "red" "circle" 1.10429 1 "CONGRUENT" "SWITCH" 0.992770000000007
"84" 1.19140999999996 1.19140999999996 "C" "green" "circle" 0.71062 1 "INCONGRUENT" "NOSWITCH" 1.00932
"85" 1.19140999999996 1.19140999999996 "COLOR" "green" "triangle" 1.40204 1 "CONGRUENT" "NOSWITCH" 2.00209999999998
"86" 1.19144 1.19144 "C" "red" "circle" 0.5173 1 "CONGRUENT" "NOSWITCH" 1.00939
"87" 0.198540000000037 0.198540000000037 "COLOR" "red" "circle" 1.1279 1 "CONGRUENT" "NOSWITCH" 0.992849999999976
"88" 0.198530000000005 0.198530000000005 "C" "green" "circle" 0.92363 1 "INCONGRUENT" "NOSWITCH" 0.992719999999963
"89" 0.198590000000024 0.198590000000024 "COLOR" "red" "circle" 0.95072 1 "CONGRUENT" "NOSWITCH" 0.992829999999969
"90" 0.198540000000037 0.198540000000037 "C" "red" "triangle" 1.16653 1 "INCONGRUENT" "NOSWITCH" 1.0093
"91" 0.198569999999961 0.198569999999961 "S" "green" "triangle" 0.82646 1 "CONGRUENT" "SWITCH" 1.00938000000002
"92" 1.20802000000003 1.20802000000003 "SHAPE" "green" "circle" 0.66311 1 "INCONGRUENT" "NOSWITCH" 0.992739999999969
"93" 1.20787000000001 1.20787000000001 "S" "red" "circle" 0.6493 1 "CONGRUENT" "NOSWITCH" 0.992799999999988
"94" 0.198570000000018 0.198570000000018 "COLOR" "green" "triangle" 0.97369 1 "CONGRUENT" "SWITCH" 0.992819999999995
"95" 0.198519999999974 0.198519999999974 "C" "green" "triangle" 0.88896 1 "CONGRUENT" "NOSWITCH" 2.00216
"96" 1.20787999999999 1.20787999999999 "COLOR" "red" "triangle" 0.99809 1 "INCONGRUENT" "NOSWITCH" 0.992819999999995
