"","duration","CSIDuration","ColorShapeProbe","StimulusColor","StimulusShape","ReactionTime","CorrectResp","Congruency","Switching","ITIDuration","CSI"
"1",1.19377,1.19377,"COLOR","green","triangle",0.72179,1,"CONGRUENT","NOSWITCH",0,"LONG"
"2",1.21034,1.21034,"C","red","circle",0.52327,1,"CONGRUENT","NOSWITCH",0.99473,"LONG"
"3",0.19895,0.19895,"SHAPE","green","triangle",1.00367,0,"CONGRUENT","SWITCH",0.99474,"SHORT"
"4",0.198930000000001,0.198930000000001,"S","red","triangle",1.16814,1,"INCONGRUENT","NOSWITCH",2.00613,"SHORT"
"5",1.21023,1.21023,"SHAPE","red","triangle",0.52032,1,"INCONGRUENT","NOSWITCH",1.98959,"LONG"
"6",1.19376,1.19376,"C","red","circle",1.04781,1,"CONGRUENT","SWITCH",0.994679999999999,"LONG"
"7",1.19365,1.19365,"COLOR","green","circle",0.66224,1,"INCONGRUENT","NOSWITCH",0.994780000000002,"LONG"
"8",1.1937,1.1937,"C","red","circle",0.43922,1,"CONGRUENT","NOSWITCH",3.00085,"LONG"
"9",0.21555,0.21555,"COLOR","red","circle",0.60406,1,"CONGRUENT","NOSWITCH",0.994759999999999,"SHORT"
"10",0.19903,0.19903,"C","green","triangle",0.75459,1,"CONGRUENT","NOSWITCH",0.994790000000002,"SHORT"
"11",0.198979999999999,0.198979999999999,"COLOR","green","circle",0.79316,1,"INCONGRUENT","NOSWITCH",2.00609,"SHORT"
"12",1.19376999999999,1.19376999999999,"SHAPE","green","triangle",0.85021,1,"CONGRUENT","SWITCH",1.01130000000001,"LONG"
"13",0.198909999999998,0.198909999999998,"S","red","circle",1.04997,1,"CONGRUENT","NOSWITCH",1.01138,"SHORT"
"14",0.215589999999999,0.215589999999999,"COLOR","red","triangle",0.87428,1,"INCONGRUENT","SWITCH",1.98953,"SHORT"
"15",0.198979999999999,0.198979999999999,"C","green","circle",0.64879,1,"INCONGRUENT","NOSWITCH",0.994759999999999,"SHORT"
"16",1.21019,1.21019,"COLOR","red","circle",0.83872,1,"CONGRUENT","NOSWITCH",0.994799999999998,"LONG"
"17",0.198930000000004,0.198930000000004,"C","red","triangle",0.7946,1,"INCONGRUENT","NOSWITCH",1.01134999999999,"SHORT"
"18",0.198950000000011,0.198950000000011,"S","red","triangle",0.89778,1,"INCONGRUENT","SWITCH",1.01133999999999,"SHORT"
"19",0.198949999999996,0.198949999999996,"SHAPE","red","triangle",0.62798,1,"INCONGRUENT","NOSWITCH",1.01134,"SHORT"
