"","duration","CSIDuration","ColorShapeProbe","StimulusColor","StimulusShape","ReactionTime","CorrectResp","Congruency","Switching","ITIDuration","CSI"
"1",1.20793,1.20793,"COLOR","green","circle","1.4206",1,"CONGRUENT","NOSWITCH",0,"LONG"
"2",1.20794,1.20794,"SHAPE","red","circle","1.20613",0,"INCONGRUENT","SWITCH",1.00935,"LONG"
"3",1.1914,1.1914,"S","green","circle","0.75909",1,"CONGRUENT","NOSWITCH",1.00931,"LONG"
"4",1.20795,1.20795,"SHAPE","red","circle","1.13083",1,"INCONGRUENT","NOSWITCH",0.99278,"LONG"
"5",1.19134,1.19134,"S","green","triangle","n/a",0,"INCONGRUENT","NOSWITCH",2.00216,"LONG"
"6",1.19146,1.19146,"SHAPE","red","circle","0.69064",1,"INCONGRUENT","NOSWITCH",0.992739999999998,"LONG"
"7",0.21508,0.21508,"S","red","triangle","0.75045",1,"CONGRUENT","NOSWITCH",0.992850000000001,"SHORT"
"8",1.19138,1.19138,"C","red","circle","1.64466",0,"INCONGRUENT","SWITCH",1.00933,"LONG"
"9",0.198520000000002,0.198520000000002,"COLOR","green","circle","1.39735",1,"CONGRUENT","NOSWITCH",2.00219,"SHORT"
"10",0.198529999999998,0.198529999999998,"C","green","triangle","1.76516",0,"INCONGRUENT","NOSWITCH",0.992829999999998,"SHORT"
"11",0.198570000000004,0.198570000000004,"SHAPE","red","triangle","1.49364",1,"CONGRUENT","SWITCH",1.00939,"SHORT"
"12",0.198529999999998,0.198529999999998,"C","red","triangle","0.98289",1,"CONGRUENT","SWITCH",1.00937,"SHORT"
"13",1.19136,1.19136,"COLOR","red","circle","1.75624",1,"INCONGRUENT","NOSWITCH",1.00936,"LONG"
"14",1.20787,1.20787,"C","red","triangle","1.22934",1,"CONGRUENT","NOSWITCH",0.992830000000005,"LONG"
"15",1.19139,1.19139,"S","red","triangle","0.88966",1,"CONGRUENT","SWITCH",2.00218,"LONG"
"16",1.20791000000001,1.20791000000001,"SHAPE","red","triangle","0.79022",1,"CONGRUENT","NOSWITCH",0.992819999999995,"LONG"
"17",1.19136999999999,1.19136999999999,"S","red","circle","n/a",0,"INCONGRUENT","NOSWITCH",1.00935,"LONG"
"18",0.182019999999994,0.182019999999994,"COLOR","green","triangle","1.42196",1,"INCONGRUENT","SWITCH",2.00219000000001,"SHORT"
"19",1.19126,1.19126,"S","green","circle","1.98726",1,"CONGRUENT","SWITCH",1.00946,"LONG"
"20",0.198620000000005,0.198620000000005,"SHAPE","red","circle","0.76419",1,"INCONGRUENT","NOSWITCH",2.0022,"SHORT"
"21",0.198589999999996,0.198589999999996,"S","red","triangle","n/a",0,"CONGRUENT","NOSWITCH",1.00934000000001,"SHORT"
"22",0.182000000000002,0.182000000000002,"SHAPE","green","circle","1.1776",1,"CONGRUENT","NOSWITCH",2.00215,"SHORT"
"23",0.182000000000002,0.182000000000002,"COLOR","red","triangle","1.338",1,"CONGRUENT","SWITCH",2.99495,"SHORT"
"24",1.19141,1.19141,"S","red","circle","1.78421",1,"INCONGRUENT","SWITCH",0.992819999999995,"LONG"
"25",0.198570000000004,0.198570000000004,"SHAPE","red","triangle","1.25734",1,"CONGRUENT","NOSWITCH",2.99494,"SHORT"
"26",1.19138,1.19138,"COLOR","green","triangle","1.47899",1,"INCONGRUENT","SWITCH",0.992810000000006,"LONG"
"27",0.215140000000005,0.215140000000005,"C","red","triangle","1.89943",1,"CONGRUENT","NOSWITCH",2.00219,"SHORT"
"28",1.20783,1.20783,"COLOR","green","circle","0.81716",1,"CONGRUENT","NOSWITCH",2.0022,"LONG"
"29",0.198660000000004,0.198660000000004,"C","red","circle","n/a",0,"INCONGRUENT","NOSWITCH",0.992789999999999,"SHORT"
"30",0.198430000000002,0.198430000000002,"S","red","circle","n/a",0,"INCONGRUENT","SWITCH",1.98564999999999,"SHORT"
"31",1.19143,1.19143,"SHAPE","green","triangle","1.1515",0,"INCONGRUENT","NOSWITCH",2.00219,"LONG"
"32",1.19131000000002,1.19131000000002,"C","red","triangle","0.70969",1,"CONGRUENT","SWITCH",1.00937999999999,"LONG"
"33",0.198540000000008,0.198540000000008,"COLOR","green","triangle","0.69479",1,"INCONGRUENT","NOSWITCH",2.00219999999999,"SHORT"
"34",1.19137000000001,1.19137000000001,"C","red","circle","1.46722",1,"INCONGRUENT","NOSWITCH",2.99499,"LONG"
"35",0.198589999999996,0.198589999999996,"COLOR","green","circle","1.06678",1,"CONGRUENT","NOSWITCH",1.00935999999999,"SHORT"
"36",1.19127,1.19127,"C","green","triangle","0.77726",1,"INCONGRUENT","NOSWITCH",2.00219999999999,"LONG"
"37",1.19135,1.19135,"SHAPE","green","circle","n/a",0,"CONGRUENT","SWITCH",2.00218000000001,"LONG"
"38",1.19141999999999,1.19141999999999,"S","green","triangle","0.98272",1,"INCONGRUENT","NOSWITCH",0.99269000000001,"LONG"
"39",0.215090000000004,0.215090000000004,"SHAPE","red","circle","0.89206",1,"INCONGRUENT","NOSWITCH",0.992819999999995,"SHORT"
"40",0.198610000000002,0.198610000000002,"S","green","circle","1.50534",1,"CONGRUENT","NOSWITCH",0.99278000000001,"SHORT"
"41",1.20780999999999,1.20780999999999,"C","green","circle","0.9824",1,"CONGRUENT","SWITCH",0.992899999999992,"LONG"
"42",0.215139999999991,0.215139999999991,"COLOR","red","circle","0.85934",1,"INCONGRUENT","NOSWITCH",2.00216,"SHORT"
"43",1.19140000000002,1.19140000000002,"C","red","circle","n/a",0,"INCONGRUENT","NOSWITCH",2.00211999999999,"LONG"
"44",1.20796000000001,1.20796000000001,"COLOR","green","triangle","0.37621",1,"INCONGRUENT","NOSWITCH",1.96913000000001,"LONG"
"45",1.19139999999999,1.19139999999999,"C","red","triangle","0.92862",1,"CONGRUENT","NOSWITCH",3.01154000000002,"LONG"
"46",1.19137999999998,1.19137999999998,"COLOR","green","circle","0.32347",1,"CONGRUENT","NOSWITCH",0.99281000000002,"LONG"
"47",0.182040000000001,0.182040000000001,"C","green","triangle","1.50729",1,"INCONGRUENT","NOSWITCH",2.00215,"SHORT"
"48",1.20791,1.20791,"SHAPE","green","triangle","n/a",0,"INCONGRUENT","SWITCH",2.00225,"LONG"
"49",0.182089999999988,0.182089999999988,"S","green","triangle","n/a",0,"INCONGRUENT","NOSWITCH",2.00210000000001,"SHORT"
"50",1.19145,1.19145,"C","green","circle","1.82302",1,"CONGRUENT","SWITCH",0.992760000000004,"LONG"
"51",1.19135999999997,1.19135999999997,"COLOR","green","circle","0.30991",1,"CONGRUENT","NOSWITCH",1.00935000000001,"LONG"
"52",1.19138000000001,1.19138000000001,"C","green","triangle","1.59778",0,"INCONGRUENT","NOSWITCH",1.00935999999999,"LONG"
"53",0.198580000000021,0.198580000000021,"COLOR","green","triangle","0.95436",0,"INCONGRUENT","NOSWITCH",2.00215,"SHORT"
"54",0.198610000000002,0.198610000000002,"C","red","triangle","n/a",0,"CONGRUENT","NOSWITCH",2.00211000000002,"SHORT"
"55",0.198530000000005,0.198530000000005,"COLOR","red","triangle","1.91915",1,"CONGRUENT","NOSWITCH",0.976210000000009,"SHORT"
"56",1.20791,1.20791,"C","red","triangle","1.71536",1,"CONGRUENT","NOSWITCH",0.992789999999985,"LONG"
"57",1.19141999999999,1.19141999999999,"COLOR","red","circle","0.62628",1,"INCONGRUENT","NOSWITCH",0.992829999999998,"LONG"
"58",0.182030000000026,0.182030000000026,"SHAPE","green","circle","1.85352",1,"CONGRUENT","SWITCH",4.00439999999998,"SHORT"
"59",1.19130000000001,1.19130000000001,"COLOR","red","circle","0.6952",1,"INCONGRUENT","SWITCH",1.00943999999998,"LONG"
