"","duration","CSIDuration","ColorShapeProbe","StimulusColor","StimulusShape","ReactionTime","CorrectResp","Congruency","Switching","ITIDuration","CSI"
"1",1.20796,1.20796,"COLOR","green","circle",0.44054,1,"CONGRUENT","NOSWITCH",0,"LONG"
"2",1.19126,1.19126,"SHAPE","red","circle",0.45642,1,"INCONGRUENT","SWITCH",0.99286,"LONG"
"3",1.19138,1.19138,"S","green","circle",0.37429,1,"CONGRUENT","NOSWITCH",1.00933,"LONG"
"4",1.20796,1.20796,"SHAPE","red","circle",0.46857,1,"INCONGRUENT","NOSWITCH",0.992839999999999,"LONG"
"5",1.19135,1.19135,"S","green","triangle",0.33213,1,"INCONGRUENT","NOSWITCH",2.00218,"LONG"
"6",1.20791,1.20791,"SHAPE","red","circle",0.50519,1,"INCONGRUENT","NOSWITCH",0.99287,"LONG"
"7",0.198550000000001,0.198550000000001,"S","red","triangle",0.48999,1,"CONGRUENT","NOSWITCH",0.99277,"SHORT"
"8",1.19139,1.19139,"C","red","circle",0.32115,1,"INCONGRUENT","SWITCH",1.00933,"LONG"
"9",0.198569999999997,0.198569999999997,"COLOR","green","circle",0.51162,1,"CONGRUENT","NOSWITCH",2.00219000000001,"SHORT"
"10",0.215110000000003,0.215110000000003,"C","green","triangle",0.44159,1,"INCONGRUENT","NOSWITCH",0.992819999999995,"SHORT"
"11",0.198659999999997,0.198659999999997,"SHAPE","red","triangle",0.52338,1,"CONGRUENT","SWITCH",1.00932,"SHORT"
"12",0.198510000000006,0.198510000000006,"C","red","triangle",1.27898,1,"CONGRUENT","SWITCH",0.992899999999999,"SHORT"
"13",1.20787,1.20787,"COLOR","red","circle",0.38866,1,"INCONGRUENT","NOSWITCH",0.992870000000003,"LONG"
"14",1.20801,1.20801,"C","red","triangle",0.30511,1,"CONGRUENT","NOSWITCH",0.992840000000001,"LONG"
"15",1.19141,1.19141,"S","red","triangle",0.57514,1,"CONGRUENT","SWITCH",2.00215,"LONG"
"16",1.2079,1.2079,"SHAPE","red","triangle",0.33094,1,"CONGRUENT","NOSWITCH",0.992780000000003,"LONG"
"17",1.19144,1.19144,"S","red","circle",0.48755,1,"INCONGRUENT","NOSWITCH",0.992769999999993,"LONG"
"18",0.182059999999993,0.182059999999993,"COLOR","green","triangle",0.67018,1,"INCONGRUENT","SWITCH",2.00212000000001,"SHORT"
"19",1.19144,1.19144,"S","green","circle",0.38417,1,"CONGRUENT","SWITCH",1.00928999999999,"LONG"
"20",0.198480000000004,0.198480000000004,"SHAPE","red","circle",0.61446,1,"INCONGRUENT","NOSWITCH",2.00221999999999,"SHORT"
"21",0.182029999999997,0.182029999999997,"S","red","triangle",1.14774,1,"CONGRUENT","NOSWITCH",1.00942000000001,"SHORT"
